school_canonical_id,regulator,raw_category,raw_payload_json,source_url,fetched_at,is_current
1149,NCCE,State College of Education,"{""raw_name"": ""College of Education, Arochukwu, Abia"", ""vc_or_provost"": ""Dr. Philips O. Nto"", ""year_established"": """", ""source_row_number"": ""58"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1150,NCCE,State College of Education,"{""raw_name"": ""College of Education, Billiri"", ""vc_or_provost"": ""Dr Esrom Toro Jokthan"", ""year_established"": """", ""source_row_number"": ""59"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1151,NCCE,Private College of Education,"{""raw_name"": ""College of Education, Darazo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""60"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1152,NCCE,Private College of Education,"{""raw_name"": ""College of Education, Dutsen Tanshi"", ""vc_or_provost"": ""Dr. Provost"", ""year_established"": """", ""source_row_number"": ""61"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1153,NCCE,State College of Education,"{""raw_name"": ""College of Education, Gindiri"", ""vc_or_provost"": ""Prof. Lazarus Maigoro"", ""year_established"": """", ""source_row_number"": ""62"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1154,NCCE,State College of Education,"{""raw_name"": ""College of Education, Hong"", ""vc_or_provost"": ""Prof. Johnson H. Pongri"", ""year_established"": """", ""source_row_number"": ""63"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1155,NCCE,State College of Education,"{""raw_name"": ""College of Education, Ikere-Ekiti"", ""vc_or_provost"": ""Dr. (Mrs.) Mojisola Adenike Oyarekua"", ""year_established"": """", ""source_row_number"": ""64"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1156,NCCE,State College of Education,"{""raw_name"": ""College of Education, Ila-Orangun, Osun State"", ""vc_or_provost"": ""Dr. Lasisi Ayanda Jimoh"", ""year_established"": """", ""source_row_number"": ""65"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1157,NCCE,State College of Education,"{""raw_name"": ""College of Education, katsina-Ala"", ""vc_or_provost"": ""J.O Kor"", ""year_established"": """", ""source_row_number"": ""66"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1158,NCCE,State College of Education,"{""raw_name"": ""College of Education, Waka BIU"", ""vc_or_provost"": ""Usman Mustapha Biu"", ""year_established"": """", ""source_row_number"": ""67"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1159,NCCE,State College of Education,"{""raw_name"": ""College of Education, Warri"", ""vc_or_provost"": ""Prof. (Mrs.) Mary Olire Edema"", ""year_established"": """", ""source_row_number"": ""68"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1160,NCCE,State College of Education,"{""raw_name"": ""College of Education, Zing"", ""vc_or_provost"": ""Dr. Mike Dio Jen"", ""year_established"": """", ""source_row_number"": ""69"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1161,NCCE,Private College of Education,"{""raw_name"": ""Community COE, Kano"", ""vc_or_provost"": ""Dr. Muhammed Adam Abubakar"", ""year_established"": """", ""source_row_number"": ""70"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1162,NCCE,Private College of Education,"{""raw_name"": ""Corner Stone College of Education, Ikeja"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""71"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1163,NCCE,Private College of Education,"{""raw_name"": ""Corona COE Lekki"", ""vc_or_provost"": ""Dr. Olajumoke Mekiliuwa"", ""year_established"": """", ""source_row_number"": ""72"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1164,NCCE,Private College of Education,"{""raw_name"": ""Covenant College of Education (CCOE)"", ""vc_or_provost"": ""Not Available"", ""year_established"": """", ""source_row_number"": ""73"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1165,NCCE,Private College of Education,"{""raw_name"": ""Crescent Pearls Technical College of Education, Abuja"", ""vc_or_provost"": ""Dr. Abiola Owodunni"", ""year_established"": """", ""source_row_number"": ""74"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1166,NCCE,Private College of Education,"{""raw_name"": ""CRESTFIELD COLLEGE OF EDUCATION"", ""vc_or_provost"": ""Not Available"", ""year_established"": """", ""source_row_number"": ""75"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1167,NCCE,State College of Education,"{""raw_name"": ""Cross River State Coll. of Education, Akampa"", ""vc_or_provost"": ""Dr. James Etimn Archibong"", ""year_established"": """", ""source_row_number"": ""76"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1168,NCCE,Private College of Education,"{""raw_name"": ""Dala College of Education, Kano"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""77"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1169,NCCE,Private College of Education,"{""raw_name"": ""Danyaya College of Education, Ningi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""78"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1170,NCCE,Private College of Education,"{""raw_name"": ""Dee-Perfect Class College of Education, Ifon-Osun, Osun State"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""79"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1171,NCCE,Private College of Education,"{""raw_name"": ""Delar College of Education"", ""vc_or_provost"": ""Professor M.A.P. Fakoride"", ""year_established"": """", ""source_row_number"": ""80"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1172,NCCE,State College of Education,"{""raw_name"": ""Delta State College of Education, Mosogar"", ""vc_or_provost"": ""Dr. Samuel Ogheneovo Ugboduma"", ""year_established"": """", ""source_row_number"": ""81"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1173,NCCE,Private College of Education,"{""raw_name"": ""DIAMOND COLLEGE OF EDUCATION, ABA"", ""vc_or_provost"": ""Sir Peter Osuagwu, PHD"", ""year_established"": """", ""source_row_number"": ""82"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1174,NCCE,Private College of Education,"{""raw_name"": ""Doviana COE, Gboko"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""83"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1175,NCCE,Private College of Education,"{""raw_name"": ""Eagle Mountain College of Education Abo Mbaise"", ""vc_or_provost"": ""NOT AVAILABLE"", ""year_established"": """", ""source_row_number"": ""84"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1176,NCCE,Private College of Education,"{""raw_name"": ""Ebenezer College of Education Amangwu"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""85"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1177,NCCE,State College of Education,"{""raw_name"": ""Ebonyi State College of Education, (T) Ikwo"", ""vc_or_provost"": ""Prof. S.O. Omebe"", ""year_established"": """", ""source_row_number"": ""86"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1178,NCCE,Private College of Education,"{""raw_name"": ""ECWA COE Igbaja"", ""vc_or_provost"": ""Ass. Prof S.O.T Baba"", ""year_established"": """", ""source_row_number"": ""87"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1179,NCCE,Private College of Education,"{""raw_name"": ""ECWA COE, Bayara"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""88"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1180,NCCE,Private College of Education,"{""raw_name"": ""ECWA College of Education, Jos (ECOEJ)"", ""vc_or_provost"": ""Prof. Randee O. Ijatuyi-Morphe"", ""year_established"": """", ""source_row_number"": ""89"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1181,NCCE,Private College of Education,"{""raw_name"": ""Edexcel College of Education"", ""vc_or_provost"": ""Dr. Provost"", ""year_established"": """", ""source_row_number"": ""90"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1182,NCCE,State College of Education,"{""raw_name"": ""Edo State College of Education, Igueben"", ""vc_or_provost"": ""Professor (Mrs) Roseline O. Osagie"", ""year_established"": """", ""source_row_number"": ""91"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1183,NCCE,Private College of Education,"{""raw_name"": ""Elder Oyama Memorial COE, Ofat"", ""vc_or_provost"": ""Dr."", ""year_established"": """", ""source_row_number"": ""92"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1184,NCCE,Private College of Education,"{""raw_name"": ""Elibest College of Education"", ""vc_or_provost"": ""Dr. Oloruntuyi Ayodeji"", ""year_established"": """", ""source_row_number"": ""93"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1185,NCCE,Private College of Education,"{""raw_name"": ""Elizabeth Memorial College of Education Nsukka"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""94"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1186,NCCE,Private College of Education,"{""raw_name"": ""Emamor College of Education"", ""vc_or_provost"": ""Dr. Godspower Igenewari"", ""year_established"": """", ""source_row_number"": ""95"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1187,NCCE,Private College of Education,"{""raw_name"": ""Emirate College of Education"", ""vc_or_provost"": ""Dr. Provost"", ""year_established"": """", ""source_row_number"": ""96"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1188,NCCE,Private College of Education,"{""raw_name"": ""Emmanuel Ebije Ikwue College Of Education"", ""vc_or_provost"": ""Dr. Provost"", ""year_established"": """", ""source_row_number"": ""97"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1189,NCCE,State College of Education,"{""raw_name"": ""Enugu State Coll. of Education (T), Enugu"", ""vc_or_provost"": ""Dr. Mrs. Stella C. Ekwueme"", ""year_established"": """", ""source_row_number"": ""98"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1190,NCCE,1,"{""raw_name"": ""FCT College of Education, Zuba"", ""vc_or_provost"": ""Dr. Muhammad Gambo Hamza"", ""year_established"": """", ""source_row_number"": ""99"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1191,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (FCE) Gwoza"", ""vc_or_provost"": ""Dr. Ibrahim Mohammed Mbitsa"", ""year_established"": """", ""source_row_number"": ""100"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1192,NCCE,1,"{""raw_name"": ""Federal College of Education (Special), Oyo"", ""vc_or_provost"": ""Prof. Usman, Kamoru Olayiwola"", ""year_established"": """", ""source_row_number"": ""101"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1193,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (T), ISU Ebonyi State"", ""vc_or_provost"": ""Dr. Okey Reuben Okechukwu"", ""year_established"": """", ""source_row_number"": ""102"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1194,NCCE,1,"{""raw_name"": ""Federal College of Education (T), Umunze"", ""vc_or_provost"": ""Dr. (Mrs.) Theresa O. Okoli"", ""year_established"": """", ""source_row_number"": ""103"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1195,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Tech), Potiskum"", ""vc_or_provost"": ""Dr. Mohammed Madu Yunusa"", ""year_established"": """", ""source_row_number"": ""104"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1196,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical) in Yauri"", ""vc_or_provost"": ""Prof. Sa'adu Umar"", ""year_established"": """", ""source_row_number"": ""105"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1197,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Akoka"", ""vc_or_provost"": ""Dr. Sijibomi O. Olusanya"", ""year_established"": """", ""source_row_number"": ""106"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1198,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Asaba"", ""vc_or_provost"": ""Dr. Mrs. Anene Akeakwa"", ""year_established"": """", ""source_row_number"": ""107"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1199,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Bichi"", ""vc_or_provost"": ""Dr Bashir Sabo Abubakar"", ""year_established"": """", ""source_row_number"": ""108"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1200,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Gombe"", ""vc_or_provost"": ""Dr. Ali Adamu"", ""year_established"": """", ""source_row_number"": ""109"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1201,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Gusau"", ""vc_or_provost"": ""Ag. Provost"", ""year_established"": """", ""source_row_number"": ""110"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1202,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education (Technical), Omoku"", ""vc_or_provost"": ""Emmanuel Ikenyiri"", ""year_established"": """", ""source_row_number"": ""111"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1203,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education Bauchi"", ""vc_or_provost"": ""Prof. A.I Mohammed"", ""year_established"": """", ""source_row_number"": ""112"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1204,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education Edo"", ""vc_or_provost"": ""Dr. Emmanuel Asagha"", ""year_established"": """", ""source_row_number"": ""113"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1205,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education Ilawe-Ekiti"", ""vc_or_provost"": ""Dr. Ajigbade Ikuejube"", ""year_established"": """", ""source_row_number"": ""114"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1206,NCCE,1,"{""raw_name"": ""Federal College of Education Ofeme-Ohuhu"", ""vc_or_provost"": ""Dr Titus Ezeme"", ""year_established"": """", ""source_row_number"": ""115"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1207,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education Osun"", ""vc_or_provost"": ""Prof. Rafiu I. Adebayo"", ""year_established"": """", ""source_row_number"": ""116"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1208,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education Sokoto"", ""vc_or_provost"": ""Prof. Faruk Umar Zaki"", ""year_established"": """", ""source_row_number"": ""117"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1209,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Abeokuta"", ""vc_or_provost"": ""Dr. Soyole"", ""year_established"": """", ""source_row_number"": ""118"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1210,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Eha-Amufu"", ""vc_or_provost"": ""Dr. Pauline N. Ikuegbu"", ""year_established"": """", ""source_row_number"": ""119"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1211,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Ididep"", ""vc_or_provost"": ""Dr. Edem Archibong Ntuk"", ""year_established"": """", ""source_row_number"": ""120"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1212,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Katsina"", ""vc_or_provost"": ""Dr. Aliyu Idris Futua"", ""year_established"": """", ""source_row_number"": ""121"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1213,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Obudu"", ""vc_or_provost"": ""Dr. James Bassey Ejue"", ""year_established"": """", ""source_row_number"": ""122"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1214,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Odugbo, Benue State"", ""vc_or_provost"": ""Prof. Joel Obo Eriba"", ""year_established"": """", ""source_row_number"": ""123"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1215,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Okene"", ""vc_or_provost"": ""Dr. Umar Hassan"", ""year_established"": """", ""source_row_number"": ""124"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1216,NCCE,Federal College of Education,"{""raw_name"": ""Federal College of Education, Yola"", ""vc_or_provost"": ""Professor A.M. SA'AD"", ""year_established"": """", ""source_row_number"": ""125"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1217,NCCE,Federal College of Education,"{""raw_name"": ""Federal College Of Education(Technical), Keana"", ""vc_or_provost"": ""Dr. Yusuf Abdullahi Ogwuzebe"", ""year_established"": """", ""source_row_number"": ""126"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1218,NCCE,Private College of Education,"{""raw_name"": ""FESTMED COLLEGE OF EDUCATION, ONDO STATE"", ""vc_or_provost"": ""Shogbesan Yusuf Olayinka (Mr.)"", ""year_established"": """", ""source_row_number"": ""127"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1219,NCCE,Private College of Education,"{""raw_name"": ""First De-Wise College of Education, Ilorin"", ""vc_or_provost"": ""Dr."", ""year_established"": """", ""source_row_number"": ""128"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1220,NCCE,Private College of Education,"{""raw_name"": ""Folrac Fortified College of Education"", ""vc_or_provost"": ""Pastor Foluso Ilemobayo Awoniyi"", ""year_established"": """", ""source_row_number"": ""129"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1221,NCCE,Private College of Education,"{""raw_name"": ""Gand-Plus College of Education"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""130"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1222,NCCE,Private College of Education,"{""raw_name"": ""Gboko College of Education Benue State"", ""vc_or_provost"": ""Mr. Benedict Terka Iornyagh"", ""year_established"": """", ""source_row_number"": ""131"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1223,NCCE,Private College of Education,"{""raw_name"": ""Global COE, Bukuru"", ""vc_or_provost"": ""Prof"", ""year_established"": """", ""source_row_number"": ""132"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1224,NCCE,State College of Education,"{""raw_name"": ""Gombe State COE, NAFADA"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""133"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1225,NCCE,Private College of Education,"{""raw_name"": ""Good Shepperd COE"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""134"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1226,NCCE,Private College of Education,"{""raw_name"": ""Grace City College of Education"", ""vc_or_provost"": ""Dr. Kola Aderoju"", ""year_established"": """", ""source_row_number"": ""135"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1227,NCCE,Private College of Education,"{""raw_name"": ""GRACE COLLEGE OF EDUCATION"", ""vc_or_provost"": ""Not Available"", ""year_established"": """", ""source_row_number"": ""136"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1228,NCCE,Private College of Education,"{""raw_name"": ""Hamzainab College of Education, Oshogbo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""137"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
396,NCCE,Polytechnics offering NCE,"{""raw_name"": ""Hassan Usman Katsina Polytechnic"", ""vc_or_provost"": ""Dr. Ibrahim Mudi Kurfi"", ""year_established"": """", ""source_row_number"": ""138"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1230,NCCE,Private College of Education,"{""raw_name"": ""Havard Wilson College of Education, Aba"", ""vc_or_provost"": ""Uko Adaugo Akwaugu Q."", ""year_established"": """", ""source_row_number"": ""139"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1231,NCCE,Private College of Education,"{""raw_name"": ""Hill COE, Gwanje, Akwanga"", ""vc_or_provost"": ""Chief G. F Oyeleye"", ""year_established"": """", ""source_row_number"": ""140"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1232,NCCE,Private College of Education,"{""raw_name"": ""His Grace College of Education, Ilorin"", ""vc_or_provost"": ""Dr. Ayeni J. K."", ""year_established"": """", ""source_row_number"": ""141"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1233,NCCE,Private College of Education,"{""raw_name"": ""Hope and Anchor College of Education"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""142"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1234,NCCE,Private College of Education,"{""raw_name"": ""Ife College of Education, Abejukolo, Omala"", ""vc_or_provost"": ""Comrade. Ochoji Audu David"", ""year_established"": """", ""source_row_number"": ""143"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1235,NCCE,Private College of Education,"{""raw_name"": ""Ikeduru College of Education"", ""vc_or_provost"": ""not available"", ""year_established"": """", ""source_row_number"": ""144"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1236,NCCE,Private College of Education,"{""raw_name"": ""Imam Hamzat COE, Ilorin"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""145"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1237,NCCE,Private College of Education,"{""raw_name"": ""Imam Saidu COE, Funtua"", ""vc_or_provost"": ""Dr."", ""year_established"": """", ""source_row_number"": ""146"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1238,NCCE,Private College of Education,"{""raw_name"": ""Innovative College of Education, Karu"", ""vc_or_provost"": ""Dr. Maro,Joshua Embugu"", ""year_established"": """", ""source_row_number"": ""147"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1239,NCCE,NTI & Other NCE Awarding Institutions,"{""raw_name"": ""Institute of Ecumenical Education (Thinkers Corner)"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""148"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1240,NCCE,Private College of Education,"{""raw_name"": ""International College of Education, Langtang"", ""vc_or_provost"": ""Dr. Provost"", ""year_established"": """", ""source_row_number"": ""149"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1241,NCCE,State College of Education,"{""raw_name"": ""Isa Kaita College of Education, Dutsin-Ma"", ""vc_or_provost"": ""Dr. M Abdu"", ""year_established"": """", ""source_row_number"": ""150"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1242,NCCE,1,"{""raw_name"": ""Isaac Jasper Boro COE, Sagbama"", ""vc_or_provost"": ""Prof. Saviour Nathan A. Agoro"", ""year_established"": """", ""source_row_number"": ""151"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
1243,NCCE,Private College of Education,"{""raw_name"": ""Islamic COE, Potiskum"", ""vc_or_provost"": ""Not Available"", ""year_established"": """", ""source_row_number"": ""152"", ""source_file"": ""(NCCE) COLLEGES OF EDUCATION.md""}",https://ncce.gov.ng,2026-09-04,True
